Date,Jurisdiction,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
20200618,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,,275524.0,39692.0,71.3,71.3,76.19,76.19,72.92,72.92,68.4,68.4,100.0,100.0
20200619,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,,276504.0,39776.0,71.3,71.3,76.19,76.19,72.92,72.92,68.4,68.4,100.0,100.0
20200620,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,,277170.0,39847.0,71.3,71.3,76.19,76.19,72.92,72.92,68.4,68.4,100.0,100.0
20200621,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,,277792.0,39878.0,71.3,71.3,76.19,76.19,72.92,72.92,68.4,68.4,100.0,100.0
20200622,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,278684.0,39892.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200623,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,279566.0,39986.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200624,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,280340.0,40073.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200625,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,281037.0,40172.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200626,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,281675.0,40249.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200627,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,282308.0,40289.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200628,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,282703.0,40320.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200629,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,283307.0,40341.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200630,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,283710.0,40394.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200701,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,283770.0,40491.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200702,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,283774.0,40532.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200703,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,284276.0,40581.0,71.3,71.3,76.19,76.19,74.7,74.7,70.49,70.49,100.0,100.0
20200704,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,284900.0,40613.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200705,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,285416.0,40632.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200706,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,285768.0,40643.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200707,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,37600000000.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,286349.0,40697.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200708,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,286979.0,40754.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200709,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,287621.0,40785.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200710,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,288133.0,40819.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200711,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,288953.0,40836.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200712,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,289603.0,40845.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200713,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,290133.0,40855.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200714,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,291373.0,40899.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200715,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,291911.0,40925.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200716,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,292552.0,40949.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200717,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,293239.0,40975.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200718,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,294066.0,40984.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200719,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,294792.0,40995.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200720,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,295372.0,41005.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200721,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,295817.0,41030.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200722,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,296377.0,41047.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200723,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,297146.0,41056.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200724,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,297914.0,41088.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200725,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,298681.0,41103.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200726,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,299426.0,41111.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200727,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,300111.0,41114.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200728,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,300658.0,41135.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200729,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,301455.0,41169.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200730,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,15302180.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,302301.0,41169.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200731,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,303181.0,41189.0,64.35,64.35,71.43,71.43,70.24,70.24,65.28,65.28,100.0,100.0
20200801,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,303942.0,41202.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200802,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,304685.0,41207.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200803,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,15302180.0,0.0,2.0,1.0,2.0,2.0,0.0,29074142.0,2.0,0.0,,305623.0,41208.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200804,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,306293.0,41226.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200805,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,307184.0,41240.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200806,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,308134.0,41258.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200807,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,309005.0,41270.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200808,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,309763.0,41273.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200809,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,310825.0,41278.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200810,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,311641.0,41296.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200811,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,312789.0,41309.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200812,NAT_TOTAL,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,313798.0,41329.0,69.91,69.91,76.19,76.19,73.81,73.81,69.44,69.44,100.0,100.0
20200813,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,314927.0,41347.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200814,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,316367.0,41358.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200815,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,317379.0,41361.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200816,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,318484.0,41366.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200817,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,319197.0,41369.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200818,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,320286.0,41381.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200819,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,321098.0,41397.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200820,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,322280.0,41403.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200821,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,323313.0,41405.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200822,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,324601.0,41423.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200823,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,325642.0,41429.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200824,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,326614.0,41433.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200825,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,327798.0,41449.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200826,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,328846.0,41465.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200827,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,330368.0,41477.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200828,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,331644.0,41486.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200829,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,186920130.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,332752.0,41498.0,66.2,66.2,72.62,72.62,71.43,71.43,66.67,66.67,100.0,100.0
20200830,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,334467.0,41499.0,66.2,66.2,72.62,72.62,67.86,67.86,62.5,62.5,100.0,100.0
20200831,NAT_TOTAL,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,335873.0,41501.0,66.2,66.2,72.62,72.62,67.86,67.86,62.5,62.5,100.0,100.0
20200901,NAT_TOTAL,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,337168.0,41504.0,64.35,64.35,72.62,72.62,66.67,66.67,61.11,61.11,100.0,100.0
